firearm_type,price,link,stock_status,brand,model,vendor
,$778.95,https://shop2.gzanders.com/firearms/henry-lever-pistol-mare-s-leg-44-mag-brasslite-walnut.html,Back Order,HENRY,"BIG BOY MARES LEG PISTOL .44 MAG 12.904"" OCTAGON",Zanders
,$778.95,https://shop2.gzanders.com/firearms/henry-lever-pistol-mare-s-leg-45lc-brasslite-walnut.html,In Stock,HENRY,"BIG BOY MARES LEG PISTOL .45LC 12.904"" OCTAGON",Zanders
,$779.00,https://shop2.gzanders.com/firearms/win-super-x-4-lh-12ga-3-28-vr-inv-3-black-matte-synthetic-g511252392.html,In Stock,WINCHESTER,"SX4 LH 12GA 3"" 28"" VR MATTE BLACK/SYN",Zanders
,$779.00,https://shop2.gzanders.com/firearms/win-super-x-4-lh-12ga-3-26-vr-inv-3-black-matte-synthetic-g511252391.html,In Stock,WINCHESTER,"SX4 LH 12GA 3"" 26"" VR MATTE BLACK/SYN",Zanders
,$779.95,https://shop2.gzanders.com/firearms/ci-vska-ak-47-7-62x39-caliber-brown-laminate-wood-furniture-gri4352n.html,Back Order,CENTURY,ARMS VSKA AK47 7.62X39 BROWN LAMINATE WOOD <<,Zanders
,$779.95,https://shop2.gzanders.com/firearms/windham-weaponry-r16a4t-hbc-223-16-hb-30-shot-black.html,Back Order,WINDHAM,"WEAPONRY R16A4T HBC .223 16""HB 30-SHOT BLACK",Zanders
,$779.99,https://shop2.gzanders.com/firearms/bushmaster-m4-patrolman-223-16-barrel-30-shot-black-g10004.html,Back Order,BUSHMASTER,"M4 PATROLMAN .223 16"" BARREL 30-SHOT BLACK",Zanders
,$780.00,https://shop2.gzanders.com/firearms/ruger-ar556-mpr-223-30-shot-rose-gold-6-position-stk-m-lok.html,Back Order,RUGER,AR556 MPR .223 30-SHOT ROSE GOLD 6-POSITION STK M-LOK,Zanders
,$781.92,https://shop2.gzanders.com/firearms/troy-carbine-cqb-spc-a3-5-56mm-223-16-30rd-optic-ready.html,Back Order,TROY,"CARBINE CQB SPC A3 5.56MM (.223) 16"" 30RD OPTIC READY",Zanders
,$781.95,https://shop2.gzanders.com/firearms/zastava-zpap92-pistol-7-62x39-30rd-blued-serbian-red-wood-gzp92762sr.html,Back Order,ZASTAVA,ZPAP92 PISTOL 7.62X39 30RD BLUED/SERBIAN RED WOOD,Zanders
,$781.95,https://shop2.gzanders.com/firearms/rem-552-bdl-22lr-auto-21-blued-curly-maple-gr80820.html,Back Order,REMINGTON,"552 BDL .22LR AUTO 21"" BLUED/CURLY MAPLE",Zanders
,$781.95,https://shop2.gzanders.com/firearms/zastava-zpap92-pistol-7-62x39-30rd-blued-wood-gzp92762m.html,Back Order,ZASTAVA,ZPAP92 PISTOL 7.62X39 30RD BLUED/WOOD,Zanders
,$784.00,https://shop2.gzanders.com/firearms/ruger-super-blackhawk-bisley-hunter-44mag-7-5-as-s-s-lam.html,In Stock,RUGER,"SUPER BLACKHAWK BISLEY HUNTER .44MAG 7.5"" AS S/S LAM",Zanders
,$784.00,https://shop2.gzanders.com/firearms/ruger-super-blackhawk-hunter-44mag-7-1-2-s-s-laminate.html,Back Order,RUGER,"SUPER BLACKHAWK HUNTER .44MAG 7-1/2"" S/S LAMINATE",Zanders
,$786.28,https://shop2.gzanders.com/catalog/product/view/id/19320/s/cimarron-t-storm-thunderer-45lc-fs-3-5-ss-walnut-b-head/category/520/,Back Order,CIMARRON,"T-STORM THUNDERER .45LC FS 3.5"" SS WALNUT B-HEAD",Zanders
,$786.50,https://shop2.gzanders.com/firearms/rra-car-a4-carbine-5-56mm-nato-16-bbl-6-pos-a2-sight-blk.html,In Stock,RRA,"CAR A4 CARBINE 5.56MM NATO 16"" BBL 6 POS A2 SIGHT BLK",Zanders
,$786.50,https://shop2.gzanders.com/catalog/product/view/id/63482/s/ruger-blackhawk-carryhawk-45acp-4-wiley-clapp-talo/category/520/,In Stock,RUGER,"BLACKHAWK (CARRYHAWK) .45ACP/35LC 4"" WILEY CLAPP",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-wtfl-hntr-12ga-3-28-vr-inv-3-rt-max-7-g511303392.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 28""VR REALTREE MAX-7",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-wtfl-hntr-12ga-3-26-vr-inv-3-rt-max-7-g511303391.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 26""VR REALTREE MAX-7",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-wtfl-hntr-12ga-3-28-vr-inv-3-woodland-synt-g511289392.html,In Stock,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 28""VR WOODLAND/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-wtfl-hntr-12ga-3-26-vr-inv-3-woodland-synt-g511289391.html,In Stock,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 26""VR WOODLAND/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-wtfl-hntr-12ga-3-28-vr-inv-3-tt-prairie-syn-g511258392.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 28""VR TRUE TIMBER PRAIRIE",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-wtfl-hntr-12ga-3-26-vr-inv-3-tt-prairie-syn-g511258391.html,,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 26""VR TRUE TIMBER PRAIRIE",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-26-vr-inv-3-mo-bottomlands-synthetic-g511212391.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 26"" MOSSY OAK BOTTOMLAND",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-28-vr-inv-3-mo-sg-habitat-syn-compct-g511271392.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA COMPACT 3"" 28"" MO-SG HABITAT",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-26-vr-inv-3-mo-sg-habitat-syn-compct-g511271391.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA COMPACT 3"" 26"" MO-SG HABITAT",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-26-vr-inv-3-mo-sg-habitat-synthetic-g511268391.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 26"" SHADOW GRASS HABITAT",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-compact-12ga-3-28-vr-inv-3-matte-black-walnut-g511211392.html,Back Order,WINCHESTER,"SX4 COMPACT 12GA 3"" 28""VR MATTE BLACK/WALNUT",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-compact-20ga-3-28-vr-inv-3-black-matte-syn-g511230692.html,Back Order,WINCHESTER,"SX4 COMPACT 20GA 3"" 28""VR BLACK MATTE/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-28-vr-inv-3-mo-sg-habitat-synthetic.html,In Stock,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 28""VR SHADOW GRASS HABITAT",Zanders
,$789.00,https://shop2.gzanders.com/firearms/bg-t-bolt-target-varmint-17hmr-22-hb-blued-grey-lam-wd.html,Back Order,BROWNING,"T-BOLT TARGET/VARMINT 17HMR 22""HB SS/GRAY LAMINATE",Zanders
,$789.00,https://shop2.gzanders.com/firearms/bg-t-bolt-target-varmint-22wm-22-hb-blued-gray-lam-wood.html,Back Order,BROWNING,"T-BOLT TARGET/VARMINT .22WMR 22""HB SS/GRAY LAMINATE",Zanders
,$789.00,https://shop2.gzanders.com/firearms/bg-x-bolt-composite-stalker-300wm-26-matte-black-syn.html,Back Order,BROWNING,"X-BOLT COMPOSITE STALKER .300WM 26"" BLACK/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/bg-x-bolt-composite-stalker-7mm-rm-26-matte-black-syn.html,Back Order,BROWNING,"X-BOLT COMPOSITE STALKER 7MM RM 26"" BLACK/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/bg-x-bolt-composite-stalker-270wsm-23-matte-black-syn.html,Back Order,BROWNING,"X-BOLT COMPOSITE STALKER .270WSM 23"" BLACK/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/bg-x-bolt-composite-stalker-300wsm-23-matte-black-syn.html,Back Order,BROWNING,"X-BOLT COMPOSITE STALKER 300WSM 23"" BLACK/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-28-vr-inv-3-rt-timber-camo-synthetic.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 28""VR REALTREE TIMBER",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-compact-20ga-3-26-vr-inv-3-black-matte-syn.html,Back Order,WINCHESTER,"SX4 COMPACT 20GA 3"" 26""VR BLACK MATTE/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-20ga-3-28-vr-inv-3-black-matte-synthetic.html,In Stock,WINCHESTER,"SX4 20GA 3"" 28""VR MATTE BLACK/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-20ga-3-26-vr-inv-3-black-matte-synthetic.html,Back Order,WINCHESTER,"SX4 20GA 3"" 26""VR MATTE BLACK/SYN",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-28-vr-inv-3-mo-bottomlands-synthetic.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 28"" MOSSY OAK BOTTOMLAND",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-28-vr-inv-3-rt-max5-camo-synthetic.html,In Stock,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 28""VR REALTREE MAX-5",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-26-vr-inv-3-rt-max5-camo-synthetic.html,Back Order,WINCHESTER,"SX4 WATERFOWL 12GA 3"" 26""VR REALTREE MAX-5",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-compact-12ga-3-26-vr-inv-3-matte-black-walnut.html,Back Order,WINCHESTER,"SX4 COMPACT 12GA 3"" 26""VR MATTE BLACK/WALNUT",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-28-vr-inv-3-matte-black-walnut.html,In Stock,WINCHESTER,"SX4 12GA 3"" 28""VR MATTE BLACK/WALNUT",Zanders
,$789.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-26-vr-inv-3-matte-black-walnut.html,In Stock,WINCHESTER,"SX4 12GA 3"" 26""VR MATTE BLACK/WALNUT",Zanders
,$789.95,https://shop2.gzanders.com/firearms/rra-lar15-car-a2-5-56-nato-16-cm-bbl-6-pos-stk-black-gar1295.html,In Stock,RRA,"LAR15 CAR A2 5.56 NATO 16"" CM BBL 6-POS STK BLACK!",Zanders
,$790.00,https://shop2.gzanders.com/firearms/rra-lar15-mid-length-a2-5-56-16-cm-bbl-6-pos-stk-black-gar1296.html,In Stock,RRA,"LAR15 MID-LENGTH A2 5.56 16"" CM BBL 6-POS STK BLACK!",Zanders
,$790.95,https://shop2.gzanders.com/firearms/zastava-zpap85-pistol-5-56x45-30rd-blued-wood-gzp85556.html,Back Order,ZASTAVA,ZPAP85 PISTOL 5.56X45 30RD BLUED/WOOD,Zanders
,$791.00,https://shop2.gzanders.com/firearms/sf-saint-b5-5-56-16-black-b5-furniture-m-lok-10-shot.html,In Stock,SPRINGFIELD,"SAINT 5.56 10RD 16"" M-LOK B5 FURNITURE BLACK",Zanders
,$791.00,https://shop2.gzanders.com/firearms/sf-saint-b5-5-56-16-black-b5-furniture-m-lok-30-shot.html,In Stock,SPRINGFFIELD,"SAINT 5.56 30RD 16"" M-LOK B5 FURNITURE BLACK",Zanders
,$791.00,https://shop2.gzanders.com/firearms/springfield-saint-5-56-16-10rd-m-lok-adj-stock-ca-comp-gst916556bmalc.html,In Stock,SPRINGFIELD,"SAINT 5.56 16"" 10RD M-LOK ADJ STOCK CA COMP",Zanders
,$791.00,https://shop2.gzanders.com/firearms/springfield-saint-5-56-10rd-16-m-lok-pic-gas-block-gst916556bmlc.html,In Stock,SPRINGFIELD,"SAINT 5.56"" 10RD 16"" M-LOK PIC GAS BLOCK",Zanders
,$791.00,https://shop2.gzanders.com/firearms/sf-saint-5-56-16-black-mid-length-6-pos-stock-30-sh-gst916556bma.html,In Stock,SPRINGFIELD,"SAINT 5.56 30RD 16"" M-LOK BLACK ADJ STOCK",Zanders
,$791.00,https://shop2.gzanders.com/firearms/sf-saint-5-56-16-black-30-sh-mid-length-6-position-stock-gst916556bm.html,In Stock,SPRINGFIELD,"SAINT 5.56"" 30RD 16"" M-LOK PIC GAS BLOCK",Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-dr920-fde-elite-9mm-optic-cut-unthreaded-dlc-bbl-gss2024.html,In Stock,SHADOW,SYSTEMS DR920 FDE ELITE 9MM OPTC CUT/UNTHRD BLK BBL,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-xr920-elite-9mm-fde-optic-cut-unthreaded-blk-bbl-gss3024.html,In Stock,SHADOW,SYSTEMS XR920 ELITE FDE 9MM OPTIC CUT UNTHRDED BLK BBL,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-xr920-elite-9mm-optic-cut-unthreaded-blk-bbl-gss3012.html,Back Order,SHADOW,SYSTEMS XR920 ELITE 9MM OPTIC CUT UNTHREADED BLK BBL,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-xr920-elite-9mm-optic-cut-unthreaded-brz-bbl-gss3011.html,In Stock,SHADOW,SYSTEMS XR920 ELITE 9MM OPTIC CUT UNTHREADED BRZ BBL,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-dr920-elite-9mm-optic-cut-unthreaded-dlc-bbl-gss2012.html,In Stock,SHADOW,SYSTEMS DR920 ELITE 9MM OPTIC CUT UNTHREADED DLC BBL,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-dr920-elite-9mm-optic-cut-unthreaded-brz-bbl-gss2011.html,Back Order,SHADOW,SYSTEMS DR920 ELITE 9MM OPTIC CUT UNTHREADED BRZ BBL,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-mr920-elite-9mm-optic-cut-threaded-dlc-bbl-fde.html,In Stock,SHADOW,SYSTEMS MR920 ELITE 9MM OPTIC CUT THREADED DLC BBL FDE,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-mr920-elite-9mm-optic-cut-threaded-dlc-bbl-dlc.html,In Stock,SHADOW,SYSTEMS MR920 ELITE 9MM OPTIC CUT THREADED DLC BBL DLC,Zanders
,$791.20,https://shop2.gzanders.com/firearms/shadow-sys-mr920-elite-9mm-optic-cut-threaded-brz-bbl-dlc.html,Back Order,SHADOW,SYSTEMS MR920 ELITE 9MM OPTIC CUT THREADED BRZ BBL DLC,Zanders
,$791.99,https://shop2.gzanders.com/firearms/tristar-bristol-sxs-20ga-28-3-ct-5-silver-walnut.html,In Stock,TRISTAR,"BRISTOL SXS 20GA. 28"" 3"" CT-5 SILVER/WALNUT",Zanders
,$791.99,https://shop2.gzanders.com/firearms/tristar-bristol-sxs-12ga-28-3-ct-5-silver-walnut.html,In Stock,TRISTAR,"BRISTOL SXS 12GA. 28"" 3"" CT-5 SILVER/WALNUT",Zanders
,$792.95,https://shop2.gzanders.com/firearms/rf-fr24-6-5-ss-med-15rpr-ar-rifle-6-5-grendel-24-10-shot.html,Back Order,RF,"FR24-6.5-SS-MED-15RPR AR RIFLE 6.5 GRENDEL 24"" 10-SHOT",Zanders
,$793.00,https://shop2.gzanders.com/firearms/s-w-volunteer-xv-m-lock-5-56-optics-ready-30-sh-adj-stk-blk-g13510.html,Back Order,S&W,VOLUNTEER XV M-LOCK 5.56 OPTICS READY 30-SH ADJ STK BLK,Zanders
,$793.95,https://shop2.gzanders.com/firearms/rem-v3-field-sport-12ga-3-26-vr-black-synthetic-gr83401.html,Back Order,REMINGTON,"V3 FIELD SPORT 12GA 3"" 26""VR BLACK SYNTHETIC",Zanders
,$793.95,https://shop2.gzanders.com/firearms/rem-v3-field-sport-12ga-3-28-vr-matte-black-syn-gr83400.html,Back Order,REMINGTON,"V3 FIELD SPORT 12GA 3"" 28""VR MATTE BLACK SYN",Zanders
,$794.95,https://shop2.gzanders.com/firearms/windham-weapon-r16m4lhrft-762-7-62x39-16-carbine-30-shot-g57044.html,Back Order,WINDHAM,"WEAPON R16M4LHRFT-762 7.62X39 16"" CARBINE 30-SHOT",Zanders
,$794.95,https://shop2.gzanders.com/firearms/chiappa-rhino-357-mag-2-dao-black.html,Back Order,CHIAPPA,"RHINO 200D DAO .357MAG 2"" FS BLACK/RUBBER W/HOLSTER",Zanders
,$794.95,https://shop2.gzanders.com/firearms/chiappa-rhino-200ds-357mag-2-fs-black-rubber-w-holster.html,Back Order,CHIAPPA,"RHINO 200DS .357MAG 2"" FS BLACK/RUBBER W/HOLSTER",Zanders
,$795.00,https://shop2.gzanders.com/firearms/s-w-volunteer-xv-m-lock-5-56-30-shot-6-position-stock-black-g13507.html,Back Order,S&W,VOLUNTEER XV M-LOCK 5.56 30-SHOT 6-POSITION STOCK BLACK,Zanders
,$797.00,https://shop2.gzanders.com/catalog/product/view/id/52342/s/ruger-gp100-match-10mm-4-20-adj-hardwood-6-shot/category/520/,Back Order,RUGER,"GP100 MATCH 10MM 4.20"" ADJ. HARDWOOD 6-SHOT",Zanders
,$797.00,https://shop2.gzanders.com/firearms/ruger-gp100-357mag-4-2-adj-match-ss-hogue-stippled-hrwd.html,Back Order,RUGER,"GP100 .357MAG 4.2"" ADJ. MATCH SS HOGUE STIPPLED HRWD",Zanders
,$797.00,https://shop2.gzanders.com/firearms/ruger-gp100-357mag-4-2-fs-match-ss-hogue-stippled-hrwd.html,Back Order,RUGER,"GP100 .357MAG 4.2"" FS MATCH SS HOGUE STIPPLED HRWD",Zanders
,$797.25,https://shop2.gzanders.com/firearms/mossberg-940-pro-tactical-12ga-3-18-5-optics-ready-g85152.html,Back Order,MOSSBERG,"940 PRO TACTICAL 12GA 3"" 18.5"" OPTICS READY",Zanders
,$797.95,https://shop2.gzanders.com/firearms/stag-15-tactical-5-56mm-16-30rd-m-lok-black-nitride-gstag15000122.html,Back Order,STAG,"15 TACTICAL 5.56MM 16"" 30RD M-LOK BLACK NITRIDE",Zanders
,$797.95,https://shop2.gzanders.com/catalog/product/view/id/32884/s/henry-big-boy-silver-44mag-spl-20-octagon-walnut/category/520/,Back Order,HENRY,"BIG BOY SILVER 44MAG/SPL 20"" OCTAGON WALNUT",Zanders
,$797.95,https://shop2.gzanders.com/firearms/henry-big-boy-silver-38-357-20-octagonal-bbl.html,Back Order,HENRY,"BIG BOY SILVER .38/.357 20"" OCTAGON WALNUT",Zanders
,$797.95,https://shop2.gzanders.com/catalog/product/view/id/32882/s/henry-big-boy-silver-45lc-20-octagonal-barrel/category/520/,Back Order,HENRY,"BIG BOY SILVER .45LC 20"" OCTAGON WALNUT",Zanders
,$799.00,https://shop2.gzanders.com/firearms/black-rain-spec15-300blk-rifle-16-anodized-black-30rd-gbrospec15300bk.html,In Stock,BLACK,"RAIN SPEC15 300BLK RIFLE 16"" ANODIZED BLACK 30RD",Zanders
,$799.00,https://shop2.gzanders.com/firearms/black-rain-spec15-5-56-rifle-16-anodized-black-30rd-gbrospec15.html,In Stock,BLACK,"RAIN SPEC15 5.56 RIFLE 16"" ANODIZED BLACK 30RD",Zanders
,$799.00,https://shop2.gzanders.com/firearms/sf-1911a1-loaded-45acp-stainless-fixed-3-dot-gpx9151lca.html,In Stock,SPRINGFIELD,"1911 LOADED 45ACP 5"" 7RD SS/WOOD GRIPS CA COMP",Zanders
,$799.00,https://shop2.gzanders.com/firearms/ruger-77-44-357-rem-magnum-ss-syn-w-rings-threaded.html,Back Order,RUGER,77/44 .357 REM MAGNUM SS SYN W/RINGS THREADED,Zanders
,$799.00,https://shop2.gzanders.com/firearms/ruger-77-44-44-rem-magnum-ss-synthetic-rings-threaded.html,Back Order,RUGER,77/44 .44 REM MAGNUM SS SYNTHETIC/RINGS THREADED,Zanders
,$799.00,https://shop2.gzanders.com/firearms/ruger-77-44-44-rem-magnum-blued-walnut-w-rings-threaded.html,In Stock,RUGER,77/44 .44 REM MAGNUM BLUED WALNUT W/RINGS THREADED,Zanders
,$799.00,https://shop2.gzanders.com/firearms/walther-ppq-classic-q5-match-9mm-5-15-shot-black-polymer-g2846977.html,In Stock,WALTHER,"PPQ CLASSIC Q5 MATCH 9MM 5"" 15-SHOT BLACK POLYMER",Zanders
,$799.00,https://shop2.gzanders.com/firearms/walther-ppq-q5-match-9mm-5-15-shot-black-polymer-g2846926.html,In Stock,WALTHER,"PPQ Q5 MATCH 9MM 5"" 15-SHOT BLACK POLYMER",Zanders
,$799.00,https://shop2.gzanders.com/catalog/product/view/id/63110/s/ruger-77-22rh-22-hornet-blued-walnut-w-rings-threaded/category/520/,In Stock,RUGER,77/22RH .22 HORNET BLUED WALNUT W/RINGS THREADED,Zanders
,$799.00,https://shop2.gzanders.com/catalog/product/view/id/63109/s/ruger-77-17-17wsm-blue-walnut-w-rings-threaded/category/520/,Back Order,RUGER,77/17 .17WSM BLUE WALNUT W/RINGS THREADED,Zanders
,$799.00,https://shop2.gzanders.com/firearms/bg-x-bolt-micro-midas-lh-6-5-creedmoor-20-blued-m-walnut.html,Back Order,BROWNING,"X-BOLT MICRO MIDAS LH 6.5CM 20"" BLUED/WALNUT",Zanders
,$799.00,https://shop2.gzanders.com/firearms/bg-x-bolt-micro-midas-lh-308-win-20-blued-m-walnut.html,Back Order,BROWNING,"X-BOLT MICRO MIDAS LH 308WIN 20"" BLUED/WALNUT",Zanders
,$799.00,https://shop2.gzanders.com/firearms/bg-x-bolt-micro-midas-lh-7mm-08-rem-20-blued-m-walnut.html,Back Order,BROWNING,"X-BOLT MICRO MIDAS LH 7MM-08REM 20"" BLUED/WALNUT",Zanders
,$799.00,https://shop2.gzanders.com/firearms/bg-x-bolt-micro-midas-lh-243-20-blued-matte-walnut.html,In Stock,BROWNING,"X-BOLT MICRO MIDAS LH .243WIN 20"" BLUED/WALNUT",Zanders
,$799.20,https://shop2.gzanders.com/firearms/shadow-sys-mr920l-elite-9mm-optic-cut-unthreaded-blk-bbl-gss1028.html,Back Order,SHADOW,SYSTEMS MR920L ELITE 9MM OPTIC CUT UNTHRDED BLK BBL,Zanders
,$799.20,https://shop2.gzanders.com/firearms/shadow-sys-mr920l-elite-9mm-optic-cut-unthreaded-brz-bbl-gss1027.html,Back Order,SHADOW,SYSTEMS MR920L ELITE 9MM OPTIC CUT UNTHRDED BRZ BBL,Zanders
,$799.70,https://shop2.gzanders.com/firearms/tacsol-rifle-x-ring-vr-22lr-16-5-tb-10rd-black-gatembbmblk.html,Back Order,TACSOL,"RIFLE X-RING VR .22LR 16.5""TB 10RD BLACK",Zanders
,$799.95,https://shop2.gzanders.com/firearms/navy-arms-enfield-4-mk1-303-british-matching-bolts-gnae41sspm.html,Back Order,NAVY,ARMS ENFIELD #4 MK1 .303 BRITISH MATCHING BOLTS,Zanders
,$799.95,https://shop2.gzanders.com/firearms/riley-defense-rak47-sidefolder-7-62x39mm-30rd-matte-polymer-grak102sf.html,Back Order,RILEY,DEFENSE RAK47 SIDEFOLDER 7.62X39MM 30RD MATTE/POLYMER,Zanders
,$799.95,https://shop2.gzanders.com/firearms/kalashnikov-ks12t-12ga-18-3-1-10rd-mag-blk-side-folding-gks12tsfs.html,Back Order,KALASHNIKOV,"KS12T 12GA. 18"" 3"" 1-10RD MAG BLK SIDE FOLDIN!",Zanders
,$799.95,https://shop2.gzanders.com/firearms/ci-wasr10-ak-47-rifle-7-62x39-polymer-stock-1-30-round-mag-gri4313n.html,Back Order,CENTURY,ARMS WASR10 AK47 7.62X39 30RD BLACK POLYMER STK,Zanders
,$799.95,https://shop2.gzanders.com/firearms/riley-defense-rak47-tact-mft-7-62x39mm-30rd-matte-polymer.html,Back Order,RILEY,DEFENSE RAK47 TACT. MFT 7.62X39MM 30RD MATTE/POLYMER,Zanders
,$799.95,https://shop2.gzanders.com/firearms/ci-draco-pistol-7-62x39-1-30rd-mags-new-cond.html,Back Order,CENTURY,ARMS DRACO 7.62X39 PISTOL 1-30RD MAG BLACK MATTE,Zanders
,$799.99,https://shop2.gzanders.com/firearms/ruger-sp101-357-magnum-2-25-fs-engraved-talo.html,Back Order,RUGER,"SP101 .357 MAGNUM 2.25"" FS ENGRAVED (TALO)",Zanders
,$799.99,https://shop2.gzanders.com/firearms/ruger-sp101-match-champion-357mag-ss-wood-talo.html,Back Order,RUGER,SP101 MATCH CHAMPION .357MAG SS WOOD (TALO),Zanders
,$800.00,https://shop2.gzanders.com/firearms/tikka-t3x-varmint-6-5-creed-23-7-hb-blued-black-matte.html,Back Order,TIKKA,"T3X VARMINT 6.5CM 23.7"" HB BLUED BLACK MATTE",Zanders
,$800.00,https://shop2.gzanders.com/catalog/product/view/id/37440/s/tikka-t3x-varmint-22-250-rem-23-7-hb-blued-black-matte/category/520/,Back Order,TIKKA,"T3X VARMINT .22-250 REM. 23.7""HB BLUED BLACK MATTE",Zanders
,$800.00,https://shop2.gzanders.com/catalog/product/view/id/37439/s/tikka-t3x-varmint-223-rem-23-7-hb-blued-black-matte/category/520/,In Stock,TIKKA,"T3X VARMINT .223 REM. 23.7""HB BLUED BLACK MATTE",Zanders
,$800.95,https://shop2.gzanders.com/catalog/product/view/id/63438/s/henry-side-gate-lever-45-70-19-8-walnut/category/520/,In Stock,HENRY,"SIDE GATE LEVER .45-70 19.8"" WALNUT",Zanders
,$800.95,https://shop2.gzanders.com/firearms/henry-side-gate-lever-410-19-8-walnut.html,Back Order,HENRY,"SIDE GATE LEVER .410 19.8"" WALNUT",Zanders
,$800.95,https://shop2.gzanders.com/catalog/product/view/id/60831/s/henry-side-gate-lever-38-55-20-walnut/category/520/,Back Order,HENRY,"SIDE GATE LEVER .38-55 20"" WALNUT",Zanders
,$800.95,https://shop2.gzanders.com/catalog/product/view/id/60830/s/henry-side-gate-lever-35-rem-20-walnut/category/520/,Back Order,HENRY,"SIDE GATE LEVER .35 REM. 20"" WALNUT",Zanders
,$800.95,https://shop2.gzanders.com/catalog/product/view/id/60823/s/henry-side-gate-lever-30-30-20-walnut/category/520/,In Stock,HENRY,"SIDE GATE LEVER .30-30 20"" WALNUT",Zanders
,$801.98,https://shop2.gzanders.com/firearms/bergara-timber-243-win-cf-matte-walnut-gb14s003c.html,Back Order,BERGARA,"B14 TIMBER .243 WIN 22"" #4 BLACK CERAKOTE/WALNUT",Zanders
,$801.98,https://shop2.gzanders.com/firearms/bergara-timber-308-win-cf-matte-walnut-gb14s002c.html,Back Order,BERGARA,"B14 TIMBER 6.5CM 22"" #4 BLACK CERAKOTE/WALNUT",Zanders
,$801.98,https://shop2.gzanders.com/firearms/bergara-timber-308-win-cf-matte-walnut-gb14s001c.html,Back Order,BERGARA,"B14 TIMBER .308 WIN 20"" #4 BLACK CERAKOTE/WALNUT",Zanders
,$801.98,https://shop2.gzanders.com/firearms/bergara-timber-300wm-cf-matte-walnut-gb14lm001c.html,Back Order,BERGARA,"B14 TIMBER .300WM 24"" #4 BLACK CERAKOTE/WALNUT",Zanders
